[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 1024: 259 3 1 b'\x01\x00\x00\x00' b''
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 1451: - YCbCr subsampling: None
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 1470: - size: (8, 8)
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 1526: format key: (b'II', 2, (1,), 1, (8, 8, 8), ())
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 1534: - raw mode: RGB
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 1535: - pil mode: RGB
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 530: Finished reconstructing slide: Pat_Test in 0.0 minutes.
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 536: Saving reconstructed slide to /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmpumm375r0/out/reconst_out/Pat_Test_reconst.tif
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 552: Saved reconstructed slide to /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmpumm375r0/out/reconst_out/Pat_Test_reconst.tif in 0.0 minutes.
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 1744: Tiffinfo Keys: []
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 979: Tag 256, Type: 4, Value: 1024
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 995: save: ImageWidth (256) - type: long (4) - value: (1024,)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 979: Tag 257, Type: 4, Value: 1024
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 995: save: ImageLength (257) - type: long (4) - value: (1024,)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 979: Tag 258, Type: 3, Value: (8, 8, 8)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 995: save: BitsPerSample (258) - type: short (3) - value: (8, 8, 8)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 979: Tag 259, Type: 3, Value: 1
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 995: save: Compression (259) - type: short (3) - value: (1,)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 979: Tag 262, Type: 3, Value: 2
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 995: save: PhotometricInterpretation (262) - type: short (3) - value: (2,)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 979: Tag 273, Type: 4, Value: (0,)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 995: save: StripOffsets (273) - type: long (4) - value: (0,)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 979: Tag 277, Type: 3, Value: 3
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 995: save: SamplesPerPixel (277) - type: short (3) - value: (3,)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 979: Tag 278, Type: 4, Value: 1024
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 995: save: RowsPerStrip (278) - type: long (4) - value: (1024,)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 979: Tag 279, Type: 4, Value: (3145728,)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 995: save: StripByteCounts (279) - type: long (4) - value: (3145728,)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 979: Tag 284, Type: 3, Value: 1
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 995: save: PlanarConfiguration (284) - type: short (3) - value: (1,)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 1024: 256 4 1 b'\x00\x04\x00\x00' b''
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 1024: 257 4 1 b'\x00\x04\x00\x00' b''
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 1024: 258 3 3 b'\x86\x00\x00\x00' b'\x08\x00\x08\x00\x08\x00'
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 1024: 259 3 1 b'\x01\x00\x00\x00' b''
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 1024: 262 3 1 b'\x02\x00\x00\x00' b''
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 1024: 273 4 1 b'\x8c\x00\x00\x00' b''
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 1024: 277 3 1 b'\x03\x00\x00\x00' b''
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 1024: 278 4 1 b'\x00\x04\x00\x00' b''
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 1024: 279 4 1 b'\x00\x000\x00' b''
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 1024: 284 3 1 b'\x01\x00\x00\x00' b''
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 1744: Tiffinfo Keys: []
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 979: Tag 256, Type: 4, Value: 1024
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 995: save: ImageWidth (256) - type: long (4) - value: (1024,)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 979: Tag 257, Type: 4, Value: 1024
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 995: save: ImageLength (257) - type: long (4) - value: (1024,)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 979: Tag 258, Type: 3, Value: (8, 8, 8)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 995: save: BitsPerSample (258) - type: short (3) - value: (8, 8, 8)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 979: Tag 259, Type: 3, Value: 1
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 995: save: Compression (259) - type: short (3) - value: (1,)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 979: Tag 262, Type: 3, Value: 2
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 995: save: PhotometricInterpretation (262) - type: short (3) - value: (2,)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 979: Tag 273, Type: 4, Value: (0,)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 995: save: StripOffsets (273) - type: long (4) - value: (0,)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 979: Tag 277, Type: 3, Value: 3
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 995: save: SamplesPerPixel (277) - type: short (3) - value: (3,)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 979: Tag 278, Type: 4, Value: 1024
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 995: save: RowsPerStrip (278) - type: long (4) - value: (1024,)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 979: Tag 279, Type: 4, Value: (3145728,)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 995: save: StripByteCounts (279) - type: long (4) - value: (3145728,)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 979: Tag 284, Type: 3, Value: 1
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 995: save: PlanarConfiguration (284) - type: short (3) - value: (1,)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 1024: 256 4 1 b'\x00\x04\x00\x00' b''
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 1024: 257 4 1 b'\x00\x04\x00\x00' b''
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 1024: 258 3 3 b'\x86\x00\x00\x00' b'\x08\x00\x08\x00\x08\x00'
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 1024: 259 3 1 b'\x01\x00\x00\x00' b''
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 1024: 262 3 1 b'\x02\x00\x00\x00' b''
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 1024: 273 4 1 b'\x8c\x00\x00\x00' b''
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 1024: 277 3 1 b'\x03\x00\x00\x00' b''
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 1024: 278 4 1 b'\x00\x04\x00\x00' b''
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 1024: 279 4 1 b'\x00\x000\x00' b''
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 1024: 284 3 1 b'\x01\x00\x00\x00' b''
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 1744: Tiffinfo Keys: []
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 979: Tag 256, Type: 4, Value: 1024
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 995: save: ImageWidth (256) - type: long (4) - value: (1024,)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 979: Tag 257, Type: 4, Value: 1024
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 995: save: ImageLength (257) - type: long (4) - value: (1024,)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 979: Tag 258, Type: 3, Value: (8, 8, 8)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 995: save: BitsPerSample (258) - type: short (3) - value: (8, 8, 8)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 979: Tag 259, Type: 3, Value: 1
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 995: save: Compression (259) - type: short (3) - value: (1,)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 979: Tag 262, Type: 3, Value: 2
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 995: save: PhotometricInterpretation (262) - type: short (3) - value: (2,)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 979: Tag 273, Type: 4, Value: (0,)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 995: save: StripOffsets (273) - type: long (4) - value: (0,)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 979: Tag 277, Type: 3, Value: 3
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 995: save: SamplesPerPixel (277) - type: short (3) - value: (3,)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 979: Tag 278, Type: 4, Value: 1024
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 995: save: RowsPerStrip (278) - type: long (4) - value: (1024,)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 979: Tag 279, Type: 4, Value: (3145728,)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 995: save: StripByteCounts (279) - type: long (4) - value: (3145728,)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 979: Tag 284, Type: 3, Value: 1
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 995: save: PlanarConfiguration (284) - type: short (3) - value: (1,)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 1024: 256 4 1 b'\x00\x04\x00\x00' b''
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 1024: 257 4 1 b'\x00\x04\x00\x00' b''
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 1024: 258 3 3 b'\x86\x00\x00\x00' b'\x08\x00\x08\x00\x08\x00'
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 1024: 259 3 1 b'\x01\x00\x00\x00' b''
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 1024: 262 3 1 b'\x02\x00\x00\x00' b''
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 1024: 273 4 1 b'\x8c\x00\x00\x00' b''
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 1024: 277 3 1 b'\x03\x00\x00\x00' b''
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 1024: 278 4 1 b'\x00\x04\x00\x00' b''
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 1024: 279 4 1 b'\x00\x000\x00' b''
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 1024: 284 3 1 b'\x01\x00\x00\x00' b''
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 1744: Tiffinfo Keys: []
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 979: Tag 256, Type: 4, Value: 1024
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 995: save: ImageWidth (256) - type: long (4) - value: (1024,)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 979: Tag 257, Type: 4, Value: 1024
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 995: save: ImageLength (257) - type: long (4) - value: (1024,)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 979: Tag 258, Type: 3, Value: (8, 8, 8)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 995: save: BitsPerSample (258) - type: short (3) - value: (8, 8, 8)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 979: Tag 259, Type: 3, Value: 1
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 995: save: Compression (259) - type: short (3) - value: (1,)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 979: Tag 262, Type: 3, Value: 2
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 995: save: PhotometricInterpretation (262) - type: short (3) - value: (2,)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 979: Tag 273, Type: 4, Value: (0,)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 995: save: StripOffsets (273) - type: long (4) - value: (0,)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 979: Tag 277, Type: 3, Value: 3
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 995: save: SamplesPerPixel (277) - type: short (3) - value: (3,)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 979: Tag 278, Type: 4, Value: 1024
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 995: save: RowsPerStrip (278) - type: long (4) - value: (1024,)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 979: Tag 279, Type: 4, Value: (3145728,)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 995: save: StripByteCounts (279) - type: long (4) - value: (3145728,)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 979: Tag 284, Type: 3, Value: 1
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 995: save: PlanarConfiguration (284) - type: short (3) - value: (1,)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 1024: 256 4 1 b'\x00\x04\x00\x00' b''
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 1024: 257 4 1 b'\x00\x04\x00\x00' b''
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 1024: 258 3 3 b'\x86\x00\x00\x00' b'\x08\x00\x08\x00\x08\x00'
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 1024: 259 3 1 b'\x01\x00\x00\x00' b''
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 1024: 262 3 1 b'\x02\x00\x00\x00' b''
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 1024: 273 4 1 b'\x8c\x00\x00\x00' b''
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 1024: 277 3 1 b'\x03\x00\x00\x00' b''
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 1024: 278 4 1 b'\x00\x04\x00\x00' b''
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 1024: 279 4 1 b'\x00\x000\x00' b''
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 1024: 284 3 1 b'\x01\x00\x00\x00' b''
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 1744: Tiffinfo Keys: []
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 979: Tag 256, Type: 4, Value: 1024
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 995: save: ImageWidth (256) - type: long (4) - value: (1024,)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 979: Tag 257, Type: 4, Value: 1024
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 995: save: ImageLength (257) - type: long (4) - value: (1024,)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 979: Tag 258, Type: 3, Value: (8, 8, 8)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 995: save: BitsPerSample (258) - type: short (3) - value: (8, 8, 8)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 979: Tag 259, Type: 3, Value: 1
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 995: save: Compression (259) - type: short (3) - value: (1,)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 979: Tag 262, Type: 3, Value: 2
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 995: save: PhotometricInterpretation (262) - type: short (3) - value: (2,)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 979: Tag 273, Type: 4, Value: (0,)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 995: save: StripOffsets (273) - type: long (4) - value: (0,)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 979: Tag 277, Type: 3, Value: 3
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 995: save: SamplesPerPixel (277) - type: short (3) - value: (3,)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 979: Tag 278, Type: 4, Value: 1024
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 995: save: RowsPerStrip (278) - type: long (4) - value: (1024,)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 979: Tag 279, Type: 4, Value: (3145728,)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 995: save: StripByteCounts (279) - type: long (4) - value: (3145728,)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 979: Tag 284, Type: 3, Value: 1
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 995: save: PlanarConfiguration (284) - type: short (3) - value: (1,)
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 1024: 256 4 1 b'\x00\x04\x00\x00' b''
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 1024: 257 4 1 b'\x00\x04\x00\x00' b''
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 1024: 258 3 3 b'\x86\x00\x00\x00' b'\x08\x00\x08\x00\x08\x00'
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 1024: 259 3 1 b'\x01\x00\x00\x00' b''
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 1024: 262 3 1 b'\x02\x00\x00\x00' b''
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 1024: 273 4 1 b'\x8c\x00\x00\x00' b''
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 1024: 277 3 1 b'\x03\x00\x00\x00' b''
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 1024: 278 4 1 b'\x00\x04\x00\x00' b''
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 1024: 279 4 1 b'\x00\x000\x00' b''
[DEBUG] 2025-12-08T09:41:36+0100 | PIL.TiffImagePlugin | L 1024: 284 3 1 b'\x01\x00\x00\x00' b''
